"MSSubClass_te","MSZoning_te","LandContour_te","Neighborhood_te","Id","LotFrontage","LotArea","Alley","LotShape","LotConfig","LandSlope","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","Fence","MiscVal","MoSold","YrSold","SaleType","SaleCondition","set","Neighborhood2","BsmtQual_ind","GarageType_ind","Age","AgeOfRemodel","AgeOfGarage","LiveableModSF","open_floor_proxy","BathTotal","ConditionalQuality","keeping_up_with_jones","SalePrice","ms","lot_age_and_qual"
12.1400160636234,12.1720767071504,12.3395067941818,12.4571412006834,867,67,9.27387839278017,"None","IR1","Inside","Gtl","Norm","Norm","1Fam","1Story",8,5,2006,2007,"Gable","VinylSd","VinylSd","Stone",274,"Gd","TA","PConc","Gd","TA",0,"Unf",0,"Unf",0,1638,1638,"Ex","Y","SBrkr",1646,0,0,7.40610338123702,0,0,2,0,3,1,"Gd",6,"Typ",1,"Gd","Attchd",2007,"RFn",3,870,"TA","TA","Y",192,80,0,0,0,0,"None",0,11,2007,"New","Partial","train","Timber",1,1,1,0,0,7.55328660560042,1.2343505635395,2,40,"2",12.4248064883557,147.769206752462,-4.06562840140159
12.0824090473382,12.115594398856,12.0520030828992,11.8498439321721,868,85,8.84937050375457,"None","Reg","Corner","Gtl","Feedr","Norm","1Fam","1Story",4,5,1961,1961,"Gable","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","TA",0,"ALQ",932,"Unf",0,108,1040,"TA","Y","SBrkr",1120,0,0,7.02108396428914,1,0,1,1,3,1,"NW",5,"Typ",0,"None","Attchd",1961,"RFn",2,544,"TA","TA","Y",168,0,0,0,0,0,"None",400,5,2007,"WD","Normal","train","Sawyer",0,1,46,46,46,7.30332962495336,1.40421679285783,2.5,20,"1",11.7675676833438,146.385567378617,-9.98496256226987
12.3044151219122,12.0470019849504,11.9838054949341,12.12083371498,869,0,9.59981159033,"None","IR2","Corner","Gtl","Feedr","Norm","1Fam","2Story",5,6,1948,1950,"Gable","Plywood","Plywood","None",0,"TA","TA","Slab","None","None",0,"None",0,"None",0,0,0,"Gd","Y","SBrkr",1547,720,53,7.74932246466036,0,0,2,0,2,1,"NW",7,"Typ",1,"TA","Attchd",1979,"Unf",2,672,"TA","TA","P",120,144,0,0,0,0,"None",0,5,2006,"WD","Normal","train","Gilbert",0,1,58,56,27,7.81140646730983,1.10704606638005,2,30,"4",12.0376539939052,148.23131339733,-9.99976701046802
12.3605018826716,12.1030887457097,12.0398922556935,12.1276459751532,870,80,9.20412107216227,"None","Reg","Inside","Gtl","Norm","Norm","1Fam","2Story",7,5,1993,1994,"Gable","MetalSd","MetalSd","BrkFace",246,"Gd","TA","PConc","Gd","TA",0,"GLQ",750,"Unf",0,300,1050,"Ex","Y","SBrkr",1062,887,0,7.57507169950756,1,0,2,1,3,1,"Gd",8,"Typ",1,"TA","Attchd",1993,"Fin",2,574,"TA","TA","Y",156,90,0,0,0,0,"GdPrv",0,6,2010,"WD","Normal","train","SawyerW",1,1,17,16,17,7.76590126145013,0.946883962438445,3.5,35,"3",12.3715870840077,149.600251227486,-6.95887680914886
11.933483069203,11.9690640343075,11.9088853058855,11.7531075269897,871,60,8.79482492801452,"None","Reg","Inside","Gtl","PosN","Norm","1Fam","1Story",5,5,1962,1962,"Hip","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA",0,"Unf",0,"Unf",0,894,894,"Gd","N","SBrkr",894,0,0,6.79570577517351,0,0,1,0,2,1,"NW",5,"Typ",0,"None","Detchd",1962,"Unf",1,308,"TA","TA","Y",0,0,0,0,0,0,"None",0,8,2009,"WD","Normal","train","NAmes",0,0,47,47,47,6.79570577517351,1.3591411550347,1,25,"1",11.6036798282387,142.832623007615,-9.96971497827201
12.2294949971662,11.9680529763956,11.9022285704876,12.0537719526273,872,70,9.07680897935166,"None","Reg","Inside","Gtl","Norm","Norm","1Fam","2Story",6,5,1998,1998,"Gable","VinylSd","VinylSd","BrkFace",116,"TA","TA","PConc","Gd","TA",0,"GLQ",505,"Unf",0,299,804,"Ex","Y","SBrkr",804,878,0,7.42773884053289,0,0,2,1,3,1,"Gd",7,"Typ",0,"None","Attchd",1998,"RFn",2,523,"TA","TA","Y",0,77,0,0,0,0,"None",0,6,2010,"WD","Normal","train","CollgCr",1,1,12,12,12,7.58485379000076,1.06110554864756,2.5,30,"2",12.2085695257288,146.363244000649,-6.28952120627368
12.1699822964433,12.2025990287166,12.1391734518005,11.9874251042278,873,74,9.09290727508409,"None","Reg","Corner","Gtl","Norm","Norm","1Fam","1Story",5,7,1953,1996,"Gable","WdShing","Wd Shng","None",0,"Gd","TA","Stone","TA","TA",0,"Unf",0,"Unf",0,105,105,"Gd","Y","SBrkr",910,0,0,6.8134445995109,0,0,1,0,3,1,"Gd",5,"Typ",0,"None","Attchd",1953,"Unf",2,414,"TA","TA","Y",196,0,150,0,0,0,"GdWo",0,10,2008,"WD","Normal","train","NAmes",0,1,55,12,55,6.94138345996212,1.36268891990218,1,35,"2",11.6613454700885,148.505414150077,-10.4624646638121
12.0452599858462,12.1731096037512,12.1123464682252,11.9535409558417,874,60,9.40459049963541,"None","Reg","Inside","Gtl","Norm","Norm","1Fam","1Story",5,7,1949,1950,"Gable","HdBoard","HdBoard","None",0,"Gd","TA","CBlock","TA","TA",0,"Rec",375,"Unf",0,457,832,"Gd","Y","SBrkr",1036,0,232,7.14519613499717,0,0,1,0,3,1,"NW",6,"Typ",1,"Gd","Attchd",1949,"Unf",1,288,"TA","TA","Y",0,28,0,0,0,0,"None",0,9,2009,"WD","Normal","train","NAmes",0,1,60,59,60,7.0740188379512,1.19086602249953,1,35,"4",11.7981044072039,146.628270013384,-10.4537226610046
11.8406540383284,11.7146712809838,12.0410798528344,11.7227087363567,875,52,8.65172408437384,"None","Reg","Inside","Gtl","Artery","Norm","1Fam","1.5Fin",5,6,1941,1950,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA",0,"Unf",0,"Unf",0,676,676,"Ex","Y","SBrkr",676,455,0,7.03085747611612,0,0,1,1,3,1,"NW",5,"Typ",0,"None","Detchd",1941,"Unf",1,200,"TA","TA","Y",26,0,0,0,0,0,"None",0,8,2009,"WD","Abnorml","train","OldTown",0,0,68,59,68,7.03085747611612,1.40617149522322,1.5,30,"1",11.1049572266439,138.70936981087,-11.6355670196959
12.3423248877139,12.2667511250253,12.0347205159704,12.3150518186961,876,75,9.10497985631836,"None","Reg","Inside","Gtl","Norm","Norm","1Fam","2Story",8,5,2007,2007,"Gable","CemntBd","CmentBd","None",0,"Gd","TA","PConc","Gd","TA",0,"GLQ",64,"Unf",0,1120,1184,"Ex","Y","SBrkr",1184,1426,0,7.86710550031674,0,0,2,1,4,1,"Ex",11,"Typ",1,"Gd","BuiltIn",2007,"Fin",2,550,"TA","TA","Y",208,364,0,0,0,0,"None",0,8,2007,"New","Partial","train","Somerst",1,1,0,0,0,7.93429184885471,0.715191409119703,2.5,40,"3",12.623061104073,151.400227701792,-2.92974065965204
12.1702323971401,12.1986180566023,12.3753192933264,12.0528421582183,877,94,10.1380061618718,"None","Reg","Inside","Mod","Norm","Norm","1Fam","1Story",4,5,1963,1963,"Gable","HdBoard","Plywood","None",0,"TA","TA","PConc","TA","TA",1,"ALQ",633,"Unf",0,431,1064,"Gd","Y","SBrkr",1040,0,0,6.94697599213542,1,0,1,0,3,1,"NW",5,"Typ",0,"None","Attchd",1963,"Unf",2,648,"TA","TA","Y",0,0,0,0,0,0,"None",0,1,2007,"WD","Normal","train","Mitchel",0,1,44,44,44,7.35341524049059,1.38939519842708,2,20,"4",11.7924493497205,148.460016672799,-8.87056271216542
12.3344135253689,12.0771529585261,12.0137802434708,12.6059757529207,878,74,9.08636319215647,"None","Reg","Inside","Gtl","Norm","Norm","1Fam","2Story",9,5,2004,2005,"Hip","VinylSd","VinylSd","Stone",216,"Gd","TA","PConc","Ex","TA",0,"GLQ",1170,"Unf",0,292,1462,"Ex","Y","SBrkr",1462,762,0,7.70706265537047,1,0,2,1,4,1,"Ex",10,"Typ",1,"Gd","Attchd",2004,"Fin",3,738,"TA","TA","Y",184,0,0,0,0,0,"None",0,6,2009,"WD","Normal","train","NridgHt",2,1,5,4,5,7.983791338872,0.770706265537047,3.5,45,"1",12.7656884334656,148.964598799594,-5.1634850288141
12.0552742558213,12.2281469536667,12.1679682252447,11.9459552850233,879,88,9.37432822208163,"None","IR1","Inside","Gtl","Norm","Norm","1Fam","SFoyer",5,7,1961,1995,"Gable","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA",0,"ALQ",899,"Unf",0,210,1109,"TA","Y","SBrkr",1155,0,0,7.05185562295589,1,0,1,0,3,1,"Gd",6,"Min2",0,"None","Detchd",1987,"Unf",2,576,"TA","TA","Y",192,0,0,0,0,0,"MnPrv",400,6,2010,"WD","Normal","train","Sawyer",0,0,49,15,23,7.20777343493854,1.17530927049265,2,35,"4",11.9049675527463,147.413665166938,-9.79364000316307
11.9309788873412,11.9665598524456,11.9063811240236,12.0506671160587,880,0,8.85366542803745,"None","IR1","CulDSac","Gtl","Norm","Norm","1Fam","1Story",5,8,1978,2005,"Gable","VinylSd","VinylSd","BrkFace",90,"Gd","Gd","CBlock","TA","TA",0,"ALQ",646,"Unf",0,218,864,"Ex","Y","SBrkr",864,0,0,6.76157276880406,1,0,1,0,3,1,"NW",6,"Typ",0,"None","Attchd",1978,"Unf",1,336,"TA","TA","Y",0,0,0,0,0,0,"GdWo",0,7,2009,"WD","Normal","train","CollgCr",0,1,31,4,31,7.00745445998688,1.12692879480068,2,40,"1",11.8240798936072,142.772772953633,-8.62048005881618
12.1989973060814,12.2321826575993,12.1685913416425,11.8543984839294,881,60,8.85708813531495,"None","Reg","Inside","Gtl","Norm","Norm","1Fam","1Story",5,5,2005,2006,"Gable","VinylSd","VinylSd","None",0,"TA","TA","PConc","Ex","Gd",0,"ALQ",980,"Unf",0,110,1090,"Gd","Y","SBrkr",1090,0,0,6.99393297522319,1,0,1,1,2,1,"NW",5,"Typ",0,"None","Attchd",2005,"Fin",2,450,"TA","TA","Y",0,49,0,0,0,0,"None",0,6,2007,"WD","Normal","train","Edwards",2,1,2,1,2,7.39844492230965,1.39878659504464,2.5,25,"1",11.9640010843304,149.22036328755,-4.7257167687006
11.7883506799066,12.0749048947094,12.0113135787526,12.3241995973688,882,44,9.52937575208596,"None","IR1","CulDSac","Gtl","Norm","Norm","1Fam","1.5Fin",7,5,1990,1991,"Gable","HdBoard","HdBoard","BrkFace",117,"Gd","Gd","CBlock","Gd","TA",0,"LwQ",902,"Unf",0,254,1156,"Ex","Y","SBrkr",1187,530,0,7.44833386089748,0,0,2,1,3,1,"Gd",7,"Typ",1,"TA","Attchd",1990,"RFn",2,400,"TA","TA","Y",168,36,0,0,0,0,"None",0,4,2007,"WD","Normal","train","Timber",1,1,17,16,17,7.63427641187078,1.06404769441393,2.5,35,"3",12.1415341243926,142.343213325356,-6.6050434522843
12.3729583130493,12.1226490119796,12.0592234350636,12.1983437993711,883,0,9.17326136373476,"None","IR1","Corner","Gtl","Norm","Norm","1Fam","2Story",6,5,1992,1993,"Gable","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA",0,"Unf",0,"Unf",0,808,808,"Gd","Y","SBrkr",808,785,0,7.37337430991005,0,0,2,1,3,1,"NW",7,"Typ",1,"TA","BuiltIn",1993,"RFn",2,389,"TA","TA","Y",342,40,0,0,0,0,"MnPrv",0,12,2009,"WD","Normal","train","Gilbert",1,1,17,16,16,7.44407319550906,1.05333918713001,2.5,30,"2",12.0895388292742,149.993030868952,-7.00906769694645
11.9060572360404,12.0163706622789,11.7206639661003,11.8032749640424,884,60,8.73294952429643,"None","Reg","Inside","Gtl","Norm","Norm","1Fam","2.5Fin",4,5,1912,1950,"Gable","Wd Sdng","Wd Sdng","None",0,"Gd","TA","PConc","TA","Fa",0,"Unf",0,"Unf",0,795,795,"TA","N","SBrkr",954,795,481,7.70975686445417,1,0,1,0,5,1,"NW",10,"Typ",0,"None","Detchd",1997,"Unf",1,440,"TA","Gd","Y",0,188,0,0,0,0,"None",0,3,2006,"WD","Normal","train","SWISU",0,0,94,56,9,7.4667994750186,0.770975686445417,2,20,"2",11.6826682395573,143.06759687457,-12.6830741566365
11.9276099214446,11.9583683708351,11.8935105801522,11.7406814959792,885,65,8.87486763568805,"None","Reg","Inside","Gtl","Norm","Norm","1Fam","1Story",5,5,1967,1967,"Gable","HdBoard","HdBoard","BrkFace",60,"TA","TA","CBlock","TA","TA",0,"BLQ",432,"Unf",0,460,892,"TA","Y","SBrkr",892,0,0,6.79346613258001,0,0,1,0,3,1,"NW",5,"Typ",0,"None","Attchd",1967,"RFn",1,288,"TA","TA","Y",0,0,0,0,0,0,"GdWo",0,7,2009,"WD","Normal","train","NAmes",0,1,42,42,42,6.95251247016183,1.358693226516,1,25,"1",11.5129254649702,142.634753224262,-9.49938364287196
12.229641636828,12.3117248145305,12.0709217561031,12.3650411424484,886,50,8.54071438645758,"None","IR1","CulDSac","Gtl","Norm","Norm","TwnhsE","1Story",9,5,1999,2000,"Gable","MetalSd","MetalSd","BrkFace",60,"Gd","TA","PConc","Ex","TA",0,"GLQ",1238,"Unf",0,460,1698,"Ex","Y","SBrkr",1709,0,0,7.44366368311559,1,0,2,0,2,1,"Gd",5,"Typ",1,"TA","Attchd",1999,"Fin",2,506,"TA","TA","Y",97,65,0,0,0,0,"None",0,1,2008,"CWD","Abnorml","train","Somerst",2,1,9,8,9,7.7734981302507,1.48873273662312,3,45,"2",12.7035090321772,150.56798241295,-6.53020736964557
11.8168246946712,12.1117842348779,12.0485877448616,11.8902998704214,887,70,9.03515330408283,"None","Reg","Corner","Gtl","Norm","Norm","Duplex","1Story",5,5,1959,2005,"Gable","MetalSd","MetalSd","BrkFace",122,"TA","TA","CBlock","TA","TA",0,"LwQ",528,"Unf",0,1098,1626,"Ex","Y","SBrkr",1712,0,0,7.44541755670169,0,0,2,0,4,2,"NW",8,"Typ",0,"None","Attchd",2005,"Fin",2,588,"TA","TA","Y",272,54,0,0,0,0,"None",0,6,2006,"WD","Abnorml","train","NAmes",0,1,47,1,1,7.58616737192592,0.930677194587711,2,25,"2",11.8844890214027,143.122831043235,-9.86908904117985
11.8340930959682,12.0986873818283,12.0385086534063,11.7187232169221,888,59,9.70905292785837,"None","IR1","Inside","Gtl","Norm","Norm","1Fam","1.5Fin",5,7,1955,1955,"Gable","MetalSd","MetalSd","None",0,"TA","Gd","PConc","TA","TA",0,"Unf",0,"Unf",0,816,816,"TA","Y","SBrkr",872,521,0,7.23921497377981,0,0,1,1,3,1,"NW",8,"Typ",0,"None","Attchd",1955,"Unf",1,300,"TA","TA","Y",121,0,0,0,265,0,"None",0,4,2008,"WD","Normal","train","Edwards",0,1,53,53,53,7.30182234213793,0.904901871722476,1.5,35,"4",11.8167269193019,143.176992815572,-9.60956561482847
11.9540975298213,11.9861581733484,11.9203337674404,11.7682525050577,889,95,9.6718707040173,"None","IR1","Inside","Mod","Norm","Norm","1Fam","1Story",8,6,1970,1970,"Flat","Wd Sdng","Wd Sdng","None",0,"Gd","Gd","PConc","TA","Gd",1,"ALQ",351,"Rec",823,1043,2217,"Ex","Y","SBrkr",2217,0,0,7.70391020961631,1,0,2,0,4,1,"Gd",8,"Typ",1,"TA","Attchd",1970,"Unf",2,621,"TA","TA","Y",81,207,0,0,224,0,"None",0,10,2007,"WD","Normal","train","NAmes",0,1,37,37,37,8.00969443856734,0.962988776202039,3,48,"4",12.498742259493,143.283703812071,-8.33122559372132
12.1380429975716,12.1712283490894,12.1076370331326,11.9494371510246,890,128,9.40590715552016,"None","Reg","Inside","Gtl","Feedr","Norm","1Fam","1Story",6,4,1953,1953,"Hip","Wd Sdng","Wd Sdng","BrkFace",90,"TA","TA","CBlock","TA","TA",0,"BLQ",1024,"Unf",0,481,1505,"Ex","Y","SBrkr",1505,0,0,7.31654817718298,1,0,1,0,2,1,"NW",6,"Typ",1,"TA","Attchd",1953,"RFn",2,505,"TA","TA","Y",0,0,0,162,0,0,"None",0,2,2009,"WD","Normal","train","NAmes",0,1,56,56,56,7.56376146878951,1.21942469619716,2,24,"4",11.9150516718129,147.73489303451,-10.1850446511604
11.9018143874819,12.1720804304023,12.1087077153469,11.9585971182963,891,60,8.99516499031115,"None","Reg","Corner","Gtl","Artery","Norm","1Fam","1.5Fin",5,7,1949,2006,"Gable","MetalSd","MetalSd","None",0,"TA","Gd","CBlock","TA","TA",0,"Unf",0,"Unf",0,672,672,"Ex","Y","SBrkr",672,252,0,6.82871207164168,0,0,1,0,3,1,"NW",6,"Typ",1,"Po","Detchd",2003,"Unf",2,576,"TA","TA","Y",0,0,0,0,0,0,"MnPrv",2000,7,2007,"WD","Normal","train","NAmes",0,0,58,1,4,6.82871207164168,1.13811867860695,1,35,"1",11.7191262955541,144.869841992149,-10.7293158308997
12.374341257952,12.1243676253443,12.0636044898183,11.8495738029315,892,70,9.32223946447359,"None","Reg","Inside","Gtl","Norm","Norm","1Fam","2Story",6,5,1978,1978,"Hip","HdBoard","HdBoard","BrkFace",92,"TA","TA","CBlock","TA","TA",0,"LwQ",226,"Rec",500,192,918,"Gd","Y","SBrkr",918,765,0,7.42833319419081,0,0,2,1,3,1,"NW",7,"Typ",1,"TA","Attchd",1978,"RFn",2,440,"TA","TA","Y",243,0,0,0,0,0,"None",0,7,2009,"WD","Normal","train","Sawyer",0,1,31,31,31,7.56435547659551,1.06119045631297,2.5,30,"3",12.0581525154536,150.031062532875,-8.3091293881747
12.0950847830536,12.1229545839911,12.062191448465,11.8481607615782,893,70,9.03765226415047,"None","Reg","Inside","Gtl","Norm","Norm","1Fam","1Story",6,8,1963,2003,"Hip","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA",0,"GLQ",663,"Unf",0,396,1059,"TA","Y","SBrkr",1068,0,0,6.97354301952014,0,1,1,0,3,1,"NW",6,"Typ",0,"None","Attchd",1963,"RFn",1,264,"TA","TA","Y",192,0,0,0,0,0,"MnPrv",0,2,2006,"WD","Normal","train","Sawyer",0,1,43,3,43,7.14737198627327,1.16225716992002,1.5,48,"2",11.9479493753199,146.62816351448,-9.58197770861658
11.9984649656425,12.0268506251047,11.9655594560819,11.7636265941114,894,0,9.49431558249664,"None","Reg","Inside","Gtl","PosN","Norm","1Fam","1Story",5,5,1954,1954,"Gable","Wd Sdng","Plywood","None",0,"TA","TA","PConc","Gd","TA",0,"BLQ",1064,"Unf",0,319,1383,"TA","Y","SBrkr",1383,0,0,7.23201033166476,1,0,1,0,3,1,"NW",6,"Typ",1,"Gd","Attchd",1954,"Unf",1,354,"TA","TA","Y",511,116,0,0,0,0,"GdPrv",0,6,2008,"WD","Normal","train","Sawyer",1,1,54,54,54,7.51002087546976,1.20533505527746,2,25,"4",12.0137007528827,144.303745872335,-9.81971310193476
11.7805515013119,12.0755110415185,11.8129665079009,12.100068270962,895,64,8.85623355614316,"None","Reg","Inside","Gtl","Norm","Norm","Duplex","1Story",5,5,1979,1979,"Gable","Plywood","Plywood","None",0,"TA","TA","Slab","None","None",0,"None",0,"None",0,0,0,"TA","Y","SBrkr",1535,0,0,7.3362856600213,0,0,2,0,4,2,"NW",8,"Typ",0,"None","Attchd",1979,"Unf",2,400,"TA","TA","Y",0,0,0,0,0,0,"None",0,6,2009,"WD","Abnorml","train","SawyerW",0,1,30,30,30,7.41155628781116,0.917035707502662,2,25,"1",11.6856847822605,142.256179729269,-8.43395852680942
12.3784707119078,12.1310450685863,12.0708663401644,11.9150885612686,896,71,8.86163359768663,"None","Reg","Inside","Gtl","Norm","Norm","1Fam","2Story",6,5,1963,1963,"Hip","HdBoard","HdBoard","BrkFace",415,"TA","TA","CBlock","TA","TA",0,"BLQ",400,"Unf",0,380,780,"TA","Y","SBrkr",983,813,0,7.49331724886215,1,0,1,1,4,1,"NW",8,"Typ",1,"TA","Attchd",1963,"RFn",2,483,"TA","TA","Y",0,50,0,0,0,0,"None",0,10,2008,"WD","Normal","train","NAmes",0,1,45,45,45,7.61461360704513,0.936664656107768,2.5,30,"1",11.8493977015914,150.16378608633,-9.9174366749771
11.2859587893522,11.5336273357963,11.8795391175466,11.3039856364889,897,50,9.07852179735533,"Grvl","Reg","Inside","Gtl","Norm","Norm","1Fam","1Story",4,6,1936,1950,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","TA","TA",0,"ALQ",285,"Unf",0,666,951,"Ex","N","SBrkr",951,0,0,6.85751406254539,0,0,1,0,2,1,"NW",6,"Typ",0,"None","Detchd",1936,"Unf",1,327,"TA","TA","Y",0,28,0,0,0,0,"None",0,4,2006,"WD","Abnorml","train","MeadowV",0,0,70,56,70,6.90319295032347,1.14291901042423,1,24,"4",11.5759002641316,130.168042803543,-11.167617585532
11.8891329991696,12.1669208906362,12.1056297216134,12.1534686432004,898,64,8.85623355614316,"None","Reg","Inside","Gtl","Feedr","Norm","Duplex","2Story",5,5,1979,1979,"Gable","Plywood","Plywood","None",0,"TA","TA","Slab","None","None",0,"None",0,"None",0,0,0,"TA","Y","SBrkr",1120,1120,0,7.71423114484909,0,0,2,0,6,2,"NW",12,"Typ",0,"None","Detchd",1979,"Unf",2,528,"TA","TA","Y",154,0,0,0,0,0,"None",0,6,2009,"WD","Abnorml","train","SawyerW",0,0,30,30,30,7.71423114484909,0.642852595404091,2,25,"1",11.8702711838891,144.654140659149,-8.72662174052191
12.1365165533785,12.1691332856517,12.1057077087357,12.6858101936598,899,100,9.4664543749603,"None","IR1","Inside","Gtl","Norm","Norm","1Fam","1Story",9,5,2009,2010,"Hip","VinylSd","VinylSd","Stone",760,"Ex","TA","PConc","Ex","TA",1,"GLQ",2188,"Unf",0,142,2330,"Ex","Y","SBrkr",2364,0,0,7.76811037852599,1,0,2,1,2,1,"Ex",11,"Typ",2,"Gd","Attchd",2009,"Fin",3,820,"TA","TA","Y",0,67,0,0,0,0,"None",0,3,2010,"New","Partial","train","NridgHt",2,1,1,0,1,8.33766213885424,0.706191852593272,3.5,45,"3",13.3239269468631,147.69088756158,-3.63925333377535
12.1237220313313,12.1515918322687,12.0908286967427,11.8767980098559,900,65,8.85266492770387,"None","Reg","Inside","Gtl","Feedr","Norm","1Fam","1Story",5,7,1961,1994,"Gable","HdBoard","Plywood","None",0,"TA","TA","CBlock","TA","TA",0,"BLQ",465,"Unf",0,447,912,"TA","Y","SBrkr",1236,0,0,7.11963563801764,0,0,1,0,3,1,"NW",6,"Typ",1,"TA","Attchd",1961,"Unf",1,288,"TA","TA","Y",0,0,0,0,0,0,"None",0,6,2006,"WD","Normal","train","Sawyer",0,1,45,12,45,7.2405927204218,1.18660593966961,1,35,"1",11.8130300574206,147.322521612621,-9.94636770153821
12.0332496466402,12.0658663789134,12.0024408019974,11.8506924544247,901,0,8.90109412160856,"None","IR1","Inside","Gtl","Norm","Norm","1Fam","1Story",4,6,1971,1971,"Gable","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA",0,"ALQ",322,"Unf",0,536,858,"TA","Y","SBrkr",858,0,0,6.75460409948796,0,0,1,0,2,1,"NW",4,"Typ",0,"None","Detchd",1979,"Unf",1,684,"TA","TA","Y",0,0,0,0,0,0,"None",0,6,2007,"WD","Normal","train","NAmes",0,0,36,36,28,6.81148500298766,1.68865102487199,1,24,"1",11.6082356447746,145.191582340467,-9.10134668038881
11.9583651687863,11.9862349697237,11.9254718341977,11.7666663218142,902,64,9.0724566646128,"None","IR1","Inside","Gtl","Norm","Norm","1Fam","1Story",5,7,1957,2000,"Hip","MetalSd","MetalSd","None",0,"TA","Gd","CBlock","TA","TA",0,"BLQ",860,"Unf",0,132,992,"TA","Y","SBrkr",1306,0,0,7.17472430983638,1,0,1,0,2,1,"NW",5,"Typ",0,"None","Detchd",1968,"Unf",1,756,"TA","TA","Y",0,0,0,0,0,0,"None",0,5,2009,"WD","Normal","train","NAmes",0,0,52,9,41,7.30816025846236,1.43494486196728,2,35,"2",11.9381932003746,143.335774766832,-10.0641177205129
12.4394796178951,12.1891703168254,12.1257447399094,12.2648651042169,903,63,8.97144846369383,"None","Reg","Inside","Gtl","Norm","Norm","1Fam","2Story",7,5,2003,2003,"Gable","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA",0,"Unf",0,"Unf",0,783,783,"Ex","Y","SBrkr",807,702,0,7.31920245876785,0,0,2,1,3,1,"Gd",8,"Typ",1,"Gd","Attchd",2003,"Fin",2,393,"TA","TA","Y",0,75,0,0,0,0,"None",0,7,2006,"WD","Normal","train","Gilbert",1,1,3,3,3,7.39443164251513,0.914900307345981,2.5,35,"1",12.1007121298723,151.626935715201,-4.88634708378441
12.0824432875442,12.1145039310712,12.2819340181026,12.191085253728,904,50,9.60636102125635,"None","IR1","CulDSac","Gtl","Norm","Norm","1Fam","1Story",7,5,2006,2006,"Hip","VinylSd","VinylSd","BrkFace",27,"Gd","TA","PConc","Gd","TA",0,"Unf",0,"Unf",0,1670,1670,"Ex","Y","SBrkr",1670,0,0,7.4205789054108,0,0,2,0,3,1,"Gd",7,"Typ",1,"Gd","Attchd",2006,"RFn",3,690,"TA","TA","Y",144,60,0,0,0,0,"None",0,8,2006,"New","Partial","train","Gilbert",1,1,0,0,0,7.53743003658651,1.06008270077297,2,35,"4",12.3883942023241,146.372806703899,-2.67557299684624
12.1125844861793,12.1446451297063,12.0788207237984,11.8684131806877,905,0,8.7279402223939,"None","IR1","Inside","Gtl","Norm","Norm","1Fam","1Story",5,6,1967,1967,"Gable","HdBoard","Wd Sdng","BrkFace",75,"TA","TA","CBlock","TA","TA",0,"GLQ",599,"Unf",0,277,876,"TA","Y","SBrkr",902,0,0,6.80461452006262,0,0,1,0,3,1,"NW",6,"Typ",0,"None","Attchd",1967,"Unf",1,288,"TA","TA","Y",0,0,0,0,0,0,"MnPrv",0,8,2007,"WD","Normal","train","Sawyer",0,1,40,40,40,6.98639908057494,1.13410242001044,1,30,"1",11.740061037554,147.103040188234,-9.67543582174122
11.94509025476,11.9729600556974,11.9121969201714,11.7533914077879,906,80,9.20230820027892,"None","Reg","Inside","Gtl","Norm","Norm","1Fam","1Story",5,5,1954,1954,"Gable","HdBoard","HdBoard","Stone",110,"TA","TA","CBlock","TA","TA",0,"Rec",354,"LwQ",290,412,1056,"TA","Y","SBrkr",1063,0,0,6.96885037834195,1,0,1,0,3,1,"NW",6,"Typ",0,"None","Attchd",1954,"RFn",1,280,"TA","TA","Y",0,0,164,0,0,0,"MnPrv",0,2,2010,"WD","Normal","train","NAmes",0,1,56,56,56,7.15976221090978,1.16147506305699,2,25,"3",11.7597855429018,143.018088481942,-10.1932034934404
